datetime_beginning_ept,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,forecast_hour_beginning_ept,forecast_load_mw,
6/13/2023 17:00,29.57,30.357473,0.832751,-0.045278,6/13/2023 17:00,96513,
6/13/2023 18:00,29.85,30.572544,0.742202,-0.019659,6/13/2023 18:00,95956,
6/13/2023 19:00,29.12,29.805209,0.709474,-0.024265,6/13/2023 19:00,94076,
6/13/2023 20:00,28.07,28.770135,0.753922,-0.053787,6/13/2023 20:00,91985,
6/13/2023 21:00,26.55,27.155625,0.649785,-0.04416,6/13/2023 21:00,89532,
6/13/2023 22:00,22.34,22.713943,0.405949,-0.032006,6/13/2023 22:00,83935,
6/13/2023 23:00,18.82,18.846256,0.058691,-0.032435,6/13/2023 23:00,77894,
6/14/2023 0:00,17.05,17.115695,0.120249,-0.054554,6/14/2023 0:00,72638,
6/14/2023 1:00,15.85,15.924384,0.133954,-0.05957,6/14/2023 1:00,69442,
6/14/2023 2:00,14.44,14.577853,0.213452,-0.075599,6/14/2023 2:00,67486,
6/14/2023 3:00,13.86,14.064417,0.266097,-0.061679,6/14/2023 3:00,66544,
6/14/2023 4:00,14.81,14.914183,0.186093,-0.081909,6/14/2023 4:00,67139,
6/14/2023 5:00,18.06,18.316459,0.354887,-0.098428,6/14/2023 5:00,69943,
6/14/2023 6:00,20.52,20.846935,0.427534,-0.100599,6/14/2023 6:00,74750,
6/14/2023 7:00,23.14,23.191002,0.092309,-0.041308,6/14/2023 7:00,79196,
6/14/2023 8:00,24.74,24.682683,-0.023823,-0.033494,6/14/2023 8:00,81946,
6/14/2023 9:00,25.72,25.796281,0.082207,-0.005927,6/14/2023 9:00,83822,
6/14/2023 10:00,26.17,26.74374,0.633246,-0.059506,6/14/2023 10:00,85745,
6/14/2023 11:00,27.5,27.873645,0.452877,-0.079231,6/14/2023 11:00,87467,
6/14/2023 12:00,29.49,29.734632,0.343941,-0.099309,6/14/2023 12:00,89079,
6/14/2023 13:00,31.73,32.202192,0.57918,-0.106988,6/14/2023 13:00,90871,
6/14/2023 14:00,31.36,32.558032,1.293751,-0.095718,6/14/2023 14:00,92313,
6/14/2023 15:00,32.03,33.524212,1.588089,-0.093876,6/14/2023 15:00,93585,
6/14/2023 16:00,32.8,35.10427,2.424548,-0.120278,6/14/2023 16:00,95141,
6/14/2023 17:00,34.55,37.089026,2.596964,-0.057938,6/14/2023 17:00,96084,
6/14/2023 18:00,34.87,37.117375,2.289817,-0.042442,6/14/2023 18:00,95566,
6/14/2023 19:00,33.67,36.222933,2.653245,-0.100312,6/14/2023 19:00,93903,
6/14/2023 20:00,32.43,34.460464,2.098637,-0.068173,6/14/2023 20:00,92135,
6/14/2023 21:00,31.54,33.181702,1.639656,0.002045,6/14/2023 21:00,90025,
6/14/2023 22:00,27.01,28.275059,1.308873,-0.043813,6/14/2023 22:00,84624,
6/14/2023 23:00,23.39,23.896639,0.562217,-0.055578,6/14/2023 23:00,78565,
6/15/2023 0:00,17.05,17.353969,0.308552,-0.004583,6/15/2023 0:00,74209,
6/15/2023 1:00,15.27,15.585251,0.323347,-0.008096,6/15/2023 1:00,70750,
6/15/2023 2:00,13.97,14.139005,0.168317,0.000689,6/15/2023 2:00,68665,
6/15/2023 3:00,13.05,13.169106,0.135693,-0.016586,6/15/2023 3:00,67519,
6/15/2023 4:00,13.38,13.48884,0.125524,-0.016684,6/15/2023 4:00,67974,
6/15/2023 5:00,15.16,15.345834,0.182003,0.003831,6/15/2023 5:00,70707,
6/15/2023 6:00,17.52,17.713046,0.195936,-0.00289,6/15/2023 6:00,75250,
6/15/2023 7:00,18.27,18.510356,0.22173,0.018626,6/15/2023 7:00,79700,
6/15/2023 8:00,17.97,18.204955,0.220033,0.014922,6/15/2023 8:00,82808,
6/15/2023 9:00,19.16,19.578375,0.373057,0.045318,6/15/2023 9:00,85281,
6/15/2023 10:00,18.97,19.723678,0.707726,0.045952,6/15/2023 10:00,87847,
6/15/2023 11:00,21.91,23.325274,1.323602,0.091672,6/15/2023 11:00,90624,
6/15/2023 12:00,25.42,27.126978,1.604167,0.10281,6/15/2023 12:00,93284,
6/15/2023 13:00,28.02,30.123161,1.98653,0.116631,6/15/2023 13:00,96176,
6/15/2023 14:00,28.11,30.57991,2.371938,0.097972,6/15/2023 14:00,98628,
6/15/2023 15:00,30.17,33.66648,3.404065,0.092416,6/15/2023 15:00,100750,
6/15/2023 16:00,33.29,36.075567,2.640993,0.144575,6/15/2023 16:00,102873,
6/15/2023 17:00,37.46,39.408799,1.78168,0.167119,6/15/2023 17:00,103933,
6/15/2023 18:00,35.62,37.55337,1.798033,0.135338,6/15/2023 18:00,103022,
6/15/2023 19:00,33.83,36.175607,2.219506,0.126101,6/15/2023 19:00,100418,
6/15/2023 20:00,28.84,30.287345,1.369846,0.077498,6/15/2023 20:00,97785,
6/15/2023 21:00,27.07,28.297383,1.202213,0.02517,6/15/2023 21:00,94873,
6/15/2023 22:00,21.86,22.641256,0.754307,0.026948,6/15/2023 22:00,88852,
6/15/2023 23:00,19.09,19.372452,0.297224,-0.014772,6/15/2023 23:00,82080,
6/16/2023 0:00,18.89,19.099234,0.171978,0.037257,6/16/2023 0:00,75739,
6/16/2023 1:00,17.08,17.316244,0.219239,0.017005,6/16/2023 1:00,72137,
6/16/2023 2:00,14.85,14.922646,0.075309,-0.002663,6/16/2023 2:00,69786,
6/16/2023 3:00,14.12,14.252532,0.125218,0.007314,6/16/2023 3:00,68525,
6/16/2023 4:00,14.33,14.484358,0.15497,-0.000612,6/16/2023 4:00,68812,
6/16/2023 5:00,16.09,16.427944,0.332216,0.005728,6/16/2023 5:00,71415,
6/16/2023 6:00,19.19,19.77277,0.55725,0.02552,6/16/2023 6:00,75886,
6/16/2023 7:00,20.65,20.997208,0.340792,0.006416,6/16/2023 7:00,80332,
6/16/2023 8:00,23.78,23.936166,0.123936,0.03223,6/16/2023 8:00,83547,
6/16/2023 9:00,24.36,24.56947,0.216328,-0.006858,6/16/2023 9:00,86085,
6/16/2023 10:00,27.61,27.929755,0.359213,-0.039458,6/16/2023 10:00,88470,
6/16/2023 11:00,28.61,28.974565,0.40901,-0.044445,6/16/2023 11:00,90694,
6/16/2023 12:00,29.79,30.158483,0.415911,-0.047429,6/16/2023 12:00,92485,
6/16/2023 13:00,29.57,30.154707,0.608985,-0.024279,6/16/2023 13:00,94283,
6/16/2023 14:00,30.05,30.833761,0.787423,-0.003662,6/16/2023 14:00,95382,
6/16/2023 15:00,31.42,32.767379,1.323529,0.02385,6/16/2023 15:00,95992,
6/16/2023 16:00,32.66,34.457345,1.76201,0.035336,6/16/2023 16:00,96538,
6/16/2023 17:00,32.89,34.561044,1.623059,0.047985,6/16/2023 17:00,96269,
6/16/2023 18:00,31,32.176469,1.152026,0.024443,6/16/2023 18:00,94570,
6/16/2023 19:00,28.95,30.088285,1.223191,-0.084906,6/16/2023 19:00,92064,
6/16/2023 20:00,27.74,28.8336,1.18949,-0.095889,6/16/2023 20:00,90031,
6/16/2023 21:00,26.67,27.45673,0.831604,-0.044874,6/16/2023 21:00,87885,
6/16/2023 22:00,22.51,22.870318,0.43058,-0.070262,6/16/2023 22:00,83131,
6/16/2023 23:00,18.27,18.187066,-0.03019,-0.052744,6/16/2023 23:00,77444,
6/17/2023 0:00,18.66,19.083587,0.449267,-0.025679,6/17/2023 0:00,71951,
6/17/2023 1:00,16.95,17.202145,0.304609,-0.052463,6/17/2023 1:00,68442,
6/17/2023 2:00,16.25,16.5365,0.314702,-0.028201,6/17/2023 2:00,65988,
6/17/2023 3:00,15.13,15.346336,0.254693,-0.038357,6/17/2023 3:00,64528,
6/17/2023 4:00,14.72,14.814847,0.144356,-0.04951,6/17/2023 4:00,63984,
6/17/2023 5:00,14.65,14.59694,0.032707,-0.085767,6/17/2023 5:00,64576,
6/17/2023 6:00,14.33,14.325501,0.058232,-0.062731,6/17/2023 6:00,65483,
6/17/2023 7:00,14.4,14.511737,0.15641,-0.044673,6/17/2023 7:00,68028,
6/17/2023 8:00,16.38,16.499912,0.135358,-0.015446,6/17/2023 8:00,71663,
6/17/2023 9:00,18.97,19.137181,0.171538,-0.004358,6/17/2023 9:00,75182,
6/17/2023 10:00,20.67,21.049889,0.38294,-0.003051,6/17/2023 10:00,78141,
6/17/2023 11:00,22.27,22.988205,0.709005,0.0092,6/17/2023 11:00,80755,
6/17/2023 12:00,23.69,24.539605,0.839037,0.010568,6/17/2023 12:00,83078,
6/17/2023 13:00,25.81,26.82355,0.986794,0.026756,6/17/2023 13:00,85193,
6/17/2023 14:00,28.06,29.621558,1.528067,0.03349,6/17/2023 14:00,87265,
6/17/2023 15:00,28.58,30.588798,1.973913,0.034885,6/17/2023 15:00,89472,
6/17/2023 16:00,32.01,34.214751,2.146931,0.05782,6/17/2023 16:00,91646,
6/17/2023 17:00,34.8,37.421677,2.530398,0.091278,6/17/2023 17:00,93074,
6/17/2023 18:00,37.49,39.837644,2.190081,0.157562,6/17/2023 18:00,92703,
6/17/2023 19:00,32.75,35.20186,2.342795,0.109065,6/17/2023 19:00,90636,
6/17/2023 20:00,29.42,30.48311,1.030809,0.032301,6/17/2023 20:00,88297,
6/17/2023 21:00,30.41,31.704286,1.208717,0.085569,6/17/2023 21:00,86306,
6/17/2023 22:00,25.64,26.534829,0.847903,0.046926,6/17/2023 22:00,81944,
6/17/2023 23:00,20.84,21.300839,0.439078,0.02176,6/17/2023 23:00,76628,
6/18/2023 0:00,15.62,16.038205,0.39728,0.020925,6/18/2023 0:00,71850,
6/18/2023 1:00,14.57,15.203381,0.590156,0.043225,6/18/2023 1:00,68270,
6/18/2023 2:00,14.11,14.647322,0.497638,0.039684,6/18/2023 2:00,65794,
6/18/2023 3:00,12.92,13.319771,0.357187,0.042584,6/18/2023 3:00,64120,
6/18/2023 4:00,12.65,12.939606,0.274663,0.014943,6/18/2023 4:00,63268,
6/18/2023 5:00,12.74,12.927706,0.182333,0.005373,6/18/2023 5:00,63150,
6/18/2023 6:00,11.43,11.61504,0.167023,0.018017,6/18/2023 6:00,63322,
6/18/2023 7:00,12.05,12.223766,0.140383,0.033383,6/18/2023 7:00,65280,
6/18/2023 8:00,14.02,14.272798,0.211784,0.041014,6/18/2023 8:00,69088,
6/18/2023 9:00,16.66,16.856082,0.161957,0.034126,6/18/2023 9:00,73291,
6/18/2023 10:00,17.18,17.465023,0.247189,0.037834,6/18/2023 10:00,77280,
6/18/2023 11:00,18.89,19.508293,0.554826,0.063466,6/18/2023 11:00,81283,
6/18/2023 12:00,22.54,23.510585,0.890282,0.080302,6/18/2023 12:00,85204,
6/18/2023 13:00,25.63,26.459421,0.759872,0.069549,6/18/2023 13:00,88800,
6/18/2023 14:00,28.11,29.625838,1.420221,0.095618,6/18/2023 14:00,92128,
6/18/2023 15:00,30.39,32.519364,1.989423,0.139941,6/18/2023 15:00,95567,
6/18/2023 16:00,38.26,40.41164,1.954802,0.196838,6/18/2023 16:00,99046,
6/18/2023 17:00,41.07,41.548492,0.322088,0.156403,6/18/2023 17:00,101331,
6/18/2023 18:00,41.19,41.802416,0.477991,0.134424,6/18/2023 18:00,101126,
6/18/2023 19:00,35.99,37.274134,1.155184,0.12895,6/18/2023 19:00,98978,
6/18/2023 20:00,30.6,30.785935,0.055951,0.129984,6/18/2023 20:00,96166,
6/18/2023 21:00,31.2,31.446512,0.093254,0.153258,6/18/2023 21:00,93393,
6/18/2023 22:00,25.05,25.510955,0.348305,0.112649,6/18/2023 22:00,88058,
6/18/2023 23:00,20.37,20.538506,0.136225,0.032281,6/18/2023 23:00,81646,
6/19/2023 0:00,16.36,16.859272,0.415164,0.084107,6/19/2023 0:00,77095,
6/19/2023 1:00,14.78,15.378729,0.553704,0.045025,6/19/2023 1:00,73266,
6/19/2023 2:00,14.21,14.739065,0.488762,0.040303,6/19/2023 2:00,70826,
6/19/2023 3:00,13.12,13.640346,0.482635,0.037712,6/19/2023 3:00,69570,
6/19/2023 4:00,13.25,13.792927,0.514743,0.028184,6/19/2023 4:00,69885,
6/19/2023 5:00,14.2,14.847793,0.608719,0.039074,6/19/2023 5:00,72615,
6/19/2023 6:00,15.66,16.138616,0.45805,0.020566,6/19/2023 6:00,77233,
6/19/2023 7:00,18.05,18.56222,0.473702,0.038518,6/19/2023 7:00,82229,
6/19/2023 8:00,20.6,20.958252,0.289246,0.069006,6/19/2023 8:00,86838,
6/19/2023 9:00,24.45,25.134678,0.5495,0.135177,6/19/2023 9:00,91387,
6/19/2023 10:00,25.4,26.093202,0.577404,0.115798,6/19/2023 10:00,96331,
6/19/2023 11:00,28.28,29.14384,0.787372,0.076469,6/19/2023 11:00,101385,
6/19/2023 12:00,32.76,33.95953,1.069536,0.129994,6/19/2023 12:00,106222,
6/19/2023 13:00,37.54,39.599861,1.914448,0.145413,6/19/2023 13:00,110837,
6/19/2023 14:00,40.13,42.748974,2.459863,0.159111,6/19/2023 14:00,114368,
6/19/2023 15:00,44.28,48.536737,3.988298,0.268439,6/19/2023 15:00,117117,
6/19/2023 16:00,53.3,57.885211,4.219944,0.365266,6/19/2023 16:00,119335,
6/19/2023 17:00,52.5,57.991703,5.071872,0.419831,6/19/2023 17:00,119965,
6/19/2023 18:00,46.34,50.556485,3.873535,0.342951,6/19/2023 18:00,118101,
6/19/2023 19:00,38.41,41.5293,2.83519,0.28411,6/19/2023 19:00,114198,
6/19/2023 20:00,33.16,35.319873,1.960303,0.19957,6/19/2023 20:00,109941,
6/19/2023 21:00,30.94,32.571983,1.498356,0.133627,6/19/2023 21:00,105444,
6/19/2023 22:00,25.12,26.274304,1.036643,0.117661,6/19/2023 22:00,97979,
6/19/2023 23:00,22.39,23.195531,0.71476,0.090771,6/19/2023 23:00,90001,
6/20/2023 0:00,16.62,17.102132,0.442371,0.039762,6/20/2023 0:00,82840,
6/20/2023 1:00,15.67,16.073872,0.393275,0.010597,6/20/2023 1:00,78617,
6/20/2023 2:00,14.56,14.891162,0.334741,-0.003579,6/20/2023 2:00,75729,
6/20/2023 3:00,13.13,13.439276,0.317322,-0.008047,6/20/2023 3:00,74061,
6/20/2023 4:00,13.07,13.442165,0.379078,-0.006913,6/20/2023 4:00,74186,
6/20/2023 5:00,15.41,15.9207,0.505445,0.005255,6/20/2023 5:00,76710,
6/20/2023 6:00,17.55,18.244152,0.649806,0.044346,6/20/2023 6:00,81710,
6/20/2023 7:00,19.49,20.228499,0.692235,0.046265,6/20/2023 7:00,86517,
6/20/2023 8:00,22.9,23.842782,0.898405,0.044376,6/20/2023 8:00,90342,
6/20/2023 9:00,25.78,27.080894,1.236379,0.064515,6/20/2023 9:00,93710,
6/20/2023 10:00,26.93,28.40897,1.414754,0.064216,6/20/2023 10:00,97195,
6/20/2023 11:00,27.15,28.20932,1.011963,0.047356,6/20/2023 11:00,100724,
6/20/2023 12:00,28.5,30.154299,1.609537,0.044762,6/20/2023 12:00,104043,
6/20/2023 13:00,31.77,33.599335,1.773904,0.055431,6/20/2023 13:00,107269,
6/20/2023 14:00,32.84,34.300458,1.413623,0.046835,6/20/2023 14:00,109524,
6/20/2023 15:00,35.41,36.686858,1.221178,0.05568,6/20/2023 15:00,111238,
6/20/2023 16:00,40.61,41.727663,1.037261,0.080402,6/20/2023 16:00,112850,
6/20/2023 17:00,42.02,43.077664,1.00626,0.051404,6/20/2023 17:00,113277,
6/20/2023 18:00,36.85,37.771636,0.912096,0.00954,6/20/2023 18:00,111604,
6/20/2023 19:00,33.06,33.941866,0.892646,-0.010779,6/20/2023 19:00,108247,
6/20/2023 20:00,29.63,31.043689,1.530054,-0.116365,6/20/2023 20:00,104895,
6/20/2023 21:00,28.67,29.858401,1.25406,-0.065659,6/20/2023 21:00,100863,
6/20/2023 22:00,23.35,24.146661,0.822596,-0.025935,6/20/2023 22:00,94058,
6/20/2023 23:00,18.69,19.079702,0.402793,-0.013091,6/20/2023 23:00,86737,
6/21/2023 0:00,18.06,18.228368,0.142396,0.025972,6/21/2023 0:00,80517,
6/21/2023 1:00,15.92,16.158698,0.214219,0.024479,6/21/2023 1:00,76489,
6/21/2023 2:00,14.54,14.757955,0.194353,0.023602,6/21/2023 2:00,73833,
6/21/2023 3:00,13.82,14.013453,0.173445,0.020008,6/21/2023 3:00,72393,
6/21/2023 4:00,14.13,14.312672,0.16874,0.013931,6/21/2023 4:00,72595,
6/21/2023 5:00,15.69,15.956255,0.234506,0.031749,6/21/2023 5:00,75278,
6/21/2023 6:00,19.31,19.512051,0.198543,0.003507,6/21/2023 6:00,80233,
6/21/2023 7:00,21.2,21.403308,0.16333,0.039978,6/21/2023 7:00,84702,
6/21/2023 8:00,23.38,23.856299,0.432235,0.044064,6/21/2023 8:00,87901,
6/21/2023 9:00,24.93,25.577499,0.610352,0.037147,6/21/2023 9:00,90636,
6/21/2023 10:00,27.68,28.975757,1.242348,0.05341,6/21/2023 10:00,93482,
6/21/2023 11:00,28.65,29.909419,1.175175,0.084244,6/21/2023 11:00,96205,
6/21/2023 12:00,29.92,31.052532,1.078787,0.053744,6/21/2023 12:00,98755,
6/21/2023 13:00,31.65,33.166232,1.448568,0.067664,6/21/2023 13:00,101204,
6/21/2023 14:00,33.31,34.655983,1.268979,0.077003,6/21/2023 14:00,102854,
6/21/2023 15:00,33.65,35.455583,1.699393,0.10619,6/21/2023 15:00,104134,
6/21/2023 16:00,38.81,40.654023,1.765472,0.078551,6/21/2023 16:00,105440,
6/21/2023 17:00,39.08,40.194775,1.042012,0.072763,6/21/2023 17:00,105837,
6/21/2023 18:00,35.01,35.603458,0.551758,0.0417,6/21/2023 18:00,104477,
6/21/2023 19:00,31.85,32.701134,0.826044,0.02509,6/21/2023 19:00,101829,
6/21/2023 20:00,29.7,30.721478,0.969753,0.051725,6/21/2023 20:00,99113,
6/21/2023 21:00,29.1,29.929391,0.772134,0.057257,6/21/2023 21:00,95962,
6/21/2023 22:00,22.26,22.860138,0.56952,0.030619,6/21/2023 22:00,90040,
6/21/2023 23:00,19.28,19.575276,0.273066,0.02221,6/21/2023 23:00,83367,
6/22/2023 0:00,16.71,17.026643,0.284813,0.031829,6/22/2023 0:00,77240,
6/22/2023 1:00,14.54,14.628869,0.100663,-0.011794,6/22/2023 1:00,73572,
6/22/2023 2:00,13.32,13.299801,-0.024845,0.004647,6/22/2023 2:00,71153,
6/22/2023 3:00,12.84,12.757204,-0.070418,-0.012377,6/22/2023 3:00,69846,
6/22/2023 4:00,13.85,13.792205,-0.042395,-0.0154,6/22/2023 4:00,70132,
6/22/2023 5:00,15.63,15.671096,0.088113,-0.047017,6/22/2023 5:00,72834,
6/22/2023 6:00,19.82,20.007583,0.22679,-0.039207,6/22/2023 6:00,77683,
6/22/2023 7:00,21.91,21.994132,0.111828,-0.027696,6/22/2023 7:00,82022,
6/22/2023 8:00,23.63,23.825355,0.186056,0.009299,6/22/2023 8:00,84945,
6/22/2023 9:00,26.23,26.851732,0.605792,0.01594,6/22/2023 9:00,87224,
6/22/2023 10:00,28.03,29.091349,1.003808,0.057541,6/22/2023 10:00,89335,
6/22/2023 11:00,28.51,29.552902,0.994324,0.048578,6/22/2023 11:00,91288,
6/22/2023 12:00,29.34,30.375482,0.984988,0.050494,6/22/2023 12:00,92993,
6/22/2023 13:00,29.64,30.721143,1.052344,0.028799,6/22/2023 13:00,94628,
6/22/2023 14:00,30.37,31.780211,1.412373,-0.002163,6/22/2023 14:00,95786,
6/22/2023 15:00,30.1,31.947642,1.837832,0.00981,6/22/2023 15:00,96746,
6/22/2023 16:00,32.28,34.259137,1.960147,0.01899,6/22/2023 16:00,97947,
6/22/2023 17:00,34.14,35.969109,1.788396,0.040713,6/22/2023 17:00,98584,
6/22/2023 18:00,31.8,33.340942,1.460364,0.080578,6/22/2023 18:00,97792,
6/22/2023 19:00,30.19,31.345361,1.100427,0.054934,6/22/2023 19:00,95721,
6/22/2023 20:00,30.46,31.388582,0.857122,0.071461,6/22/2023 20:00,93893,
6/22/2023 21:00,29.27,29.941036,0.619533,0.051503,6/22/2023 21:00,91481,
6/22/2023 22:00,24.19,24.689184,0.472473,0.026711,6/22/2023 22:00,86009,
6/22/2023 23:00,19.28,19.353868,0.070298,0.00357,6/22/2023 23:00,79808,
6/23/2023 0:00,18.07,18.104302,0.063229,-0.028927,6/23/2023 0:00,75460,
6/23/2023 1:00,16.4,16.524341,0.134907,-0.010566,6/23/2023 1:00,71976,
6/23/2023 2:00,14.82,14.926062,0.108432,-0.00237,6/23/2023 2:00,69753,
6/23/2023 3:00,14.43,14.53297,0.101131,0.001839,6/23/2023 3:00,68677,
6/23/2023 4:00,14.91,15.025695,0.106119,0.009576,6/23/2023 4:00,69050,
6/23/2023 5:00,17.39,17.540207,0.148918,0.001289,6/23/2023 5:00,71621,
6/23/2023 6:00,21.12,21.444074,0.334249,-0.010175,6/23/2023 6:00,75962,
6/23/2023 7:00,24.44,24.900175,0.420809,0.039366,6/23/2023 7:00,80578,
6/23/2023 8:00,25.86,26.392531,0.471165,0.061366,6/23/2023 8:00,84280,
6/23/2023 9:00,28.27,28.930523,0.57295,0.087573,6/23/2023 9:00,87346,
6/23/2023 10:00,31,31.790855,0.744611,0.046244,6/23/2023 10:00,90155,
6/23/2023 11:00,31.23,32.046112,0.777452,0.03866,6/23/2023 11:00,92978,
6/23/2023 12:00,33.37,34.099388,0.706948,0.02244,6/23/2023 12:00,95246,
6/23/2023 13:00,33.62,34.604259,1.030087,-0.045828,6/23/2023 13:00,97410,
6/23/2023 14:00,34.83,36.178675,1.359299,-0.010624,6/23/2023 14:00,98932,
6/23/2023 15:00,35.17,36.473586,1.3188,-0.015214,6/23/2023 15:00,100011,
6/23/2023 16:00,39.45,40.935121,1.486434,-0.001313,6/23/2023 16:00,101262,
6/23/2023 17:00,41.74,43.067957,1.292441,0.035517,6/23/2023 17:00,101435,
6/23/2023 18:00,38.23,39.790108,1.461685,0.098423,6/23/2023 18:00,99935,
6/23/2023 19:00,34.01,35.052244,1.014042,0.028202,6/23/2023 19:00,97252,
6/23/2023 20:00,32.64,33.378041,0.683098,0.054943,6/23/2023 20:00,94871,
6/23/2023 21:00,31.36,32.020566,0.622454,0.038111,6/23/2023 21:00,92631,
6/23/2023 22:00,27.72,28.226852,0.482336,0.024515,6/23/2023 22:00,87743,
6/23/2023 23:00,22.36,22.46877,0.055537,0.053233,6/23/2023 23:00,81537,
6/24/2023 0:00,19.05,19.505521,0.39306,0.062461,6/24/2023 0:00,79045,
6/24/2023 1:00,19.68,20.224277,0.490904,0.053374,6/24/2023 1:00,75006,
6/24/2023 2:00,16.32,16.652604,0.291095,0.041509,6/24/2023 2:00,72163,
6/24/2023 3:00,14.74,15.023457,0.252896,0.030561,6/24/2023 3:00,70498,
6/24/2023 4:00,14.4,14.668819,0.233645,0.035174,6/24/2023 4:00,69715,
6/24/2023 5:00,14.51,14.82309,0.283348,0.029742,6/24/2023 5:00,70085,
6/24/2023 6:00,14.59,15.057139,0.426311,0.040828,6/24/2023 6:00,70964,
6/24/2023 7:00,15.92,16.309229,0.343831,0.045398,6/24/2023 7:00,73745,
6/24/2023 8:00,17.91,18.654996,0.68217,0.062825,6/24/2023 8:00,78411,
6/24/2023 9:00,21.18,21.691731,0.441092,0.070639,6/24/2023 9:00,83423,
6/24/2023 10:00,23.11,24.186872,0.977953,0.098919,6/24/2023 10:00,88018,
6/24/2023 11:00,26.09,27.353519,1.159932,0.103587,6/24/2023 11:00,92263,
6/24/2023 12:00,30.02,31.92865,1.777087,0.131563,6/24/2023 12:00,95930,
6/24/2023 13:00,29.65,31.602593,1.801978,0.150614,6/24/2023 13:00,99071,
6/24/2023 14:00,33.14,35.178068,1.833643,0.204425,6/24/2023 14:00,101769,
6/24/2023 15:00,35.38,38.017343,2.404719,0.232624,6/24/2023 15:00,103988,
6/24/2023 16:00,38.85,41.969697,2.847463,0.272234,6/24/2023 16:00,106070,
6/24/2023 17:00,39.32,42.405864,2.778715,0.307149,6/24/2023 17:00,107091,
6/24/2023 18:00,38.89,41.799494,2.616199,0.293295,6/24/2023 18:00,106106,
6/24/2023 19:00,33.17,35.537928,2.139031,0.228897,6/24/2023 19:00,103399,
6/24/2023 20:00,31.87,33.791311,1.749756,0.171555,6/24/2023 20:00,100310,
6/24/2023 21:00,31.32,33.079424,1.602621,0.156803,6/24/2023 21:00,97670,
6/24/2023 22:00,25.62,26.896946,1.141885,0.135061,6/24/2023 22:00,92770,
6/24/2023 23:00,21.29,21.939873,0.553112,0.096762,6/24/2023 23:00,86663,
6/25/2023 0:00,20.53,20.898823,0.318,0.050823,6/25/2023 0:00,82021,
6/25/2023 1:00,17.63,17.748887,0.100196,0.018691,6/25/2023 1:00,77728,
6/25/2023 2:00,17.12,17.257572,0.113153,0.024419,6/25/2023 2:00,74653,
6/25/2023 3:00,14.85,14.68542,-0.162617,-0.001963,6/25/2023 3:00,72405,
6/25/2023 4:00,14.37,14.36274,-0.011677,0.004417,6/25/2023 4:00,71201,
6/25/2023 5:00,14.1,14.110996,0.01514,-0.004144,6/25/2023 5:00,70781,
6/25/2023 6:00,12.64,12.598767,-0.0372,-0.004034,6/25/2023 6:00,70790,
6/25/2023 7:00,13.83,13.811999,-0.019719,0.001718,6/25/2023 7:00,72797,
6/25/2023 8:00,17.89,17.836329,-0.059166,0.005495,6/25/2023 8:00,77428,
6/25/2023 9:00,20.88,20.929147,-0.00269,0.051837,6/25/2023 9:00,82900,
6/25/2023 10:00,23.9,24.097321,0.144857,0.052465,6/25/2023 10:00,88379,
6/25/2023 11:00,27.66,28.472846,0.732457,0.08039,6/25/2023 11:00,93651,
6/25/2023 12:00,31.19,32.534139,1.262282,0.081857,6/25/2023 12:00,98480,
6/25/2023 13:00,32.59,34.145787,1.440162,0.115625,6/25/2023 13:00,102438,
6/25/2023 14:00,34.85,36.948043,1.966125,0.131919,6/25/2023 14:00,105391,
6/25/2023 15:00,38.09,40.818878,2.571002,0.157877,6/25/2023 15:00,107905,
6/25/2023 16:00,45.25,48.576853,3.139106,0.187747,6/25/2023 16:00,110029,
6/25/2023 17:00,49.88,53.57381,3.453935,0.239875,6/25/2023 17:00,111041,
6/25/2023 18:00,47.08,51.122168,3.825709,0.216459,6/25/2023 18:00,109810,
6/25/2023 19:00,41.34,44.313391,2.802585,0.170807,6/25/2023 19:00,107014,
6/25/2023 20:00,36.03,38.26016,2.094308,0.135852,6/25/2023 20:00,104096,
6/25/2023 21:00,34.43,36.242267,1.696618,0.115649,6/25/2023 21:00,100699,
6/25/2023 22:00,30.8,32.411731,1.498918,0.112813,6/25/2023 22:00,94972,
6/25/2023 23:00,23.84,24.269129,0.384231,0.044898,6/25/2023 23:00,88347,
6/26/2023 0:00,19.69,20.082846,0.329003,0.063843,6/26/2023 0:00,85028,
6/26/2023 1:00,17.19,17.617184,0.379678,0.047506,6/26/2023 1:00,80854,
6/26/2023 2:00,14.38,14.522671,0.123224,0.019448,6/26/2023 2:00,78150,
6/26/2023 3:00,13.4,13.609351,0.189678,0.019673,6/26/2023 3:00,76694,
6/26/2023 4:00,13.37,13.634404,0.252601,0.011803,6/26/2023 4:00,76942,
6/26/2023 5:00,15.18,15.393349,0.195056,0.018293,6/26/2023 5:00,79719,
6/26/2023 6:00,19.87,20.279047,0.391263,0.017785,6/26/2023 6:00,84487,
6/26/2023 7:00,20.7,20.949613,0.216031,0.033582,6/26/2023 7:00,89579,
6/26/2023 8:00,22.54,22.483511,-0.099638,0.043148,6/26/2023 8:00,94101,
6/26/2023 9:00,26.59,27.006349,0.294841,0.121508,6/26/2023 9:00,98483,
6/26/2023 10:00,29.48,30.336943,0.65591,0.201033,6/26/2023 10:00,103145,
6/26/2023 11:00,29.85,31.116566,1.015253,0.251313,6/26/2023 11:00,107552,
