evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,forecast_area,forecast_load_mw
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 6:00:00 AM,6/2/2023 2:00:00 AM,MIDATL,23626
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 6:00:00 AM,6/2/2023 2:00:00 AM,MIDATL,23463
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 6:00:00 AM,6/2/2023 2:00:00 AM,MIDATL,23666
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 6:00:00 AM,6/2/2023 2:00:00 AM,MIDATL,23666
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 6:00:00 AM,6/2/2023 2:00:00 AM,MIDATL,23666
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 7:00:00 AM,6/2/2023 3:00:00 AM,MIDATL,23096
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 7:00:00 AM,6/2/2023 3:00:00 AM,MIDATL,22949
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 7:00:00 AM,6/2/2023 3:00:00 AM,MIDATL,23152
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 7:00:00 AM,6/2/2023 3:00:00 AM,MIDATL,23152
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 7:00:00 AM,6/2/2023 3:00:00 AM,MIDATL,23152
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 8:00:00 AM,6/2/2023 4:00:00 AM,MIDATL,23167
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 8:00:00 AM,6/2/2023 4:00:00 AM,MIDATL,23036
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 8:00:00 AM,6/2/2023 4:00:00 AM,MIDATL,23188
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 8:00:00 AM,6/2/2023 4:00:00 AM,MIDATL,23391
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 8:00:00 AM,6/2/2023 4:00:00 AM,MIDATL,23391
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 8:00:00 AM,6/2/2023 4:00:00 AM,MIDATL,23123
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 9:00:00 AM,6/2/2023 5:00:00 AM,MIDATL,24159
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 9:00:00 AM,6/2/2023 5:00:00 AM,MIDATL,24022
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 9:00:00 AM,6/2/2023 5:00:00 AM,MIDATL,24123
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 9:00:00 AM,6/2/2023 5:00:00 AM,MIDATL,24326
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 9:00:00 AM,6/2/2023 5:00:00 AM,MIDATL,24326
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 9:00:00 AM,6/2/2023 5:00:00 AM,MIDATL,24326
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 10:00:00 AM,6/2/2023 6:00:00 AM,MIDATL,25988
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 10:00:00 AM,6/2/2023 6:00:00 AM,MIDATL,26270
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 10:00:00 AM,6/2/2023 6:00:00 AM,MIDATL,26270
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 10:00:00 AM,6/2/2023 6:00:00 AM,MIDATL,26574
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 10:00:00 AM,6/2/2023 6:00:00 AM,MIDATL,26574
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 10:00:00 AM,6/2/2023 6:00:00 AM,MIDATL,25976
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 11:00:00 AM,6/2/2023 7:00:00 AM,MIDATL,27601
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 11:00:00 AM,6/2/2023 7:00:00 AM,MIDATL,27856
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 11:00:00 AM,6/2/2023 7:00:00 AM,MIDATL,27957
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 11:00:00 AM,6/2/2023 7:00:00 AM,MIDATL,28211
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 11:00:00 AM,6/2/2023 7:00:00 AM,MIDATL,28211
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 11:00:00 AM,6/2/2023 7:00:00 AM,MIDATL,27613
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 12:00:00 PM,6/2/2023 8:00:00 AM,MIDATL,29025
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 12:00:00 PM,6/2/2023 8:00:00 AM,MIDATL,29256
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 12:00:00 PM,6/2/2023 8:00:00 AM,MIDATL,29510
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 12:00:00 PM,6/2/2023 8:00:00 AM,MIDATL,29510
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 12:00:00 PM,6/2/2023 8:00:00 AM,MIDATL,29510
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 12:00:00 PM,6/2/2023 8:00:00 AM,MIDATL,29501
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 12:00:00 PM,6/2/2023 8:00:00 AM,MIDATL,29099
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 1:00:00 PM,6/2/2023 9:00:00 AM,MIDATL,30478
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 1:00:00 PM,6/2/2023 9:00:00 AM,MIDATL,30672
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 1:00:00 PM,6/2/2023 9:00:00 AM,MIDATL,30875
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 1:00:00 PM,6/2/2023 9:00:00 AM,MIDATL,31179
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 1:00:00 PM,6/2/2023 9:00:00 AM,MIDATL,31179
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 1:00:00 PM,6/2/2023 9:00:00 AM,MIDATL,30938
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 1:00:00 PM,6/2/2023 9:00:00 AM,MIDATL,30656
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 2:00:00 PM,6/2/2023 10:00:00 AM,MIDATL,32176
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 2:00:00 PM,6/2/2023 10:00:00 AM,MIDATL,32444
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 2:00:00 PM,6/2/2023 10:00:00 AM,MIDATL,32647
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 2:00:00 PM,6/2/2023 10:00:00 AM,MIDATL,32799
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 2:00:00 PM,6/2/2023 10:00:00 AM,MIDATL,32799
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/2/2023 2:00:00 PM,6/2/2023 10:00:00 AM,MIDATL,32459
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 2:00:00 PM,6/2/2023 10:00:00 AM,MIDATL,32523
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 2:00:00 PM,6/2/2023 10:00:00 AM,MIDATL,32201
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 3:00:00 PM,6/2/2023 11:00:00 AM,MIDATL,34042
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 3:00:00 PM,6/2/2023 11:00:00 AM,MIDATL,34284
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 3:00:00 PM,6/2/2023 11:00:00 AM,MIDATL,34284
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 3:00:00 PM,6/2/2023 11:00:00 AM,MIDATL,34588
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 3:00:00 PM,6/2/2023 11:00:00 AM,MIDATL,34588
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/2/2023 3:00:00 PM,6/2/2023 11:00:00 AM,MIDATL,34395
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 3:00:00 PM,6/2/2023 11:00:00 AM,MIDATL,34395
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 3:00:00 PM,6/2/2023 11:00:00 AM,MIDATL,33952
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 4:00:00 PM,6/2/2023 12:00:00 PM,MIDATL,36107
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 4:00:00 PM,6/2/2023 12:00:00 PM,MIDATL,36544
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 4:00:00 PM,6/2/2023 12:00:00 PM,MIDATL,36798
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 4:00:00 PM,6/2/2023 12:00:00 PM,MIDATL,36798
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 4:00:00 PM,6/2/2023 12:00:00 PM,MIDATL,36798
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/2/2023 4:00:00 PM,6/2/2023 12:00:00 PM,MIDATL,36452
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 4:00:00 PM,6/2/2023 12:00:00 PM,MIDATL,36452
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 4:00:00 PM,6/2/2023 12:00:00 PM,MIDATL,36050
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 5:00:00 PM,6/2/2023 1:00:00 PM,MIDATL,38266
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 5:00:00 PM,6/2/2023 1:00:00 PM,MIDATL,38762
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 5:00:00 PM,6/2/2023 1:00:00 PM,MIDATL,38965
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 5:00:00 PM,6/2/2023 1:00:00 PM,MIDATL,38965
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 5:00:00 PM,6/2/2023 1:00:00 PM,MIDATL,38965
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/2/2023 5:00:00 PM,6/2/2023 1:00:00 PM,MIDATL,38705
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 5:00:00 PM,6/2/2023 1:00:00 PM,MIDATL,38705
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 5:00:00 PM,6/2/2023 1:00:00 PM,MIDATL,38142
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 6:00:00 PM,6/2/2023 2:00:00 PM,MIDATL,40206
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 6:00:00 PM,6/2/2023 2:00:00 PM,MIDATL,40714
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 6:00:00 PM,6/2/2023 2:00:00 PM,MIDATL,41018
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 6:00:00 PM,6/2/2023 2:00:00 PM,MIDATL,41018
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 6:00:00 PM,6/2/2023 2:00:00 PM,MIDATL,41018
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/2/2023 6:00:00 PM,6/2/2023 2:00:00 PM,MIDATL,40672
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 6:00:00 PM,6/2/2023 2:00:00 PM,MIDATL,40672
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 6:00:00 PM,6/2/2023 2:00:00 PM,MIDATL,40270
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 7:00:00 PM,6/2/2023 3:00:00 PM,MIDATL,42054
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 7:00:00 PM,6/2/2023 3:00:00 PM,MIDATL,42453
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 7:00:00 PM,6/2/2023 3:00:00 PM,MIDATL,43011
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 7:00:00 PM,6/2/2023 3:00:00 PM,MIDATL,43011
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 7:00:00 PM,6/2/2023 3:00:00 PM,MIDATL,43011
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/2/2023 7:00:00 PM,6/2/2023 3:00:00 PM,MIDATL,42504
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 7:00:00 PM,6/2/2023 3:00:00 PM,MIDATL,42504
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 7:00:00 PM,6/2/2023 3:00:00 PM,MIDATL,42263
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 8:00:00 PM,6/2/2023 4:00:00 PM,MIDATL,43459
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 8:00:00 PM,6/2/2023 4:00:00 PM,MIDATL,43909
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 8:00:00 PM,6/2/2023 4:00:00 PM,MIDATL,44517
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 8:00:00 PM,6/2/2023 4:00:00 PM,MIDATL,44618
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 8:00:00 PM,6/2/2023 4:00:00 PM,MIDATL,44618
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/2/2023 8:00:00 PM,6/2/2023 4:00:00 PM,MIDATL,42858
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/2/2023 8:00:00 PM,6/2/2023 4:00:00 PM,MIDATL,44169
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 8:00:00 PM,6/2/2023 4:00:00 PM,MIDATL,44169
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 8:00:00 PM,6/2/2023 4:00:00 PM,MIDATL,44169
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 9:00:00 PM,6/2/2023 5:00:00 PM,MIDATL,43684
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 9:00:00 PM,6/2/2023 5:00:00 PM,MIDATL,44051
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 9:00:00 PM,6/2/2023 5:00:00 PM,MIDATL,44913
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 9:00:00 PM,6/2/2023 5:00:00 PM,MIDATL,45217
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 9:00:00 PM,6/2/2023 5:00:00 PM,MIDATL,45217
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/2/2023 9:00:00 PM,6/2/2023 5:00:00 PM,MIDATL,44107
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/2/2023 9:00:00 PM,6/2/2023 5:00:00 PM,MIDATL,44469
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 9:00:00 PM,6/2/2023 5:00:00 PM,MIDATL,44469
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 9:00:00 PM,6/2/2023 5:00:00 PM,MIDATL,44469
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 10:00:00 PM,6/2/2023 6:00:00 PM,MIDATL,42481
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 10:00:00 PM,6/2/2023 6:00:00 PM,MIDATL,42740
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 10:00:00 PM,6/2/2023 6:00:00 PM,MIDATL,43247
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 10:00:00 PM,6/2/2023 6:00:00 PM,MIDATL,44007
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 10:00:00 PM,6/2/2023 6:00:00 PM,MIDATL,44007
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/2/2023 10:00:00 PM,6/2/2023 6:00:00 PM,MIDATL,42403
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/2/2023 10:00:00 PM,6/2/2023 6:00:00 PM,MIDATL,43409
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 10:00:00 PM,6/2/2023 6:00:00 PM,MIDATL,43409
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 10:00:00 PM,6/2/2023 6:00:00 PM,MIDATL,43409
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/2/2023 11:00:00 PM,6/2/2023 7:00:00 PM,MIDATL,40693
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/2/2023 11:00:00 PM,6/2/2023 7:00:00 PM,MIDATL,40852
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/2/2023 11:00:00 PM,6/2/2023 7:00:00 PM,MIDATL,40852
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/2/2023 11:00:00 PM,6/2/2023 7:00:00 PM,MIDATL,41765
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/2/2023 11:00:00 PM,6/2/2023 7:00:00 PM,MIDATL,41765
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/2/2023 11:00:00 PM,6/2/2023 7:00:00 PM,MIDATL,41167
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/2/2023 11:00:00 PM,6/2/2023 7:00:00 PM,MIDATL,41167
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/2/2023 11:00:00 PM,6/2/2023 7:00:00 PM,MIDATL,41167
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/2/2023 11:00:00 PM,6/2/2023 7:00:00 PM,MIDATL,41167
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/3/2023 12:00:00 AM,6/2/2023 8:00:00 PM,MIDATL,39030
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/3/2023 12:00:00 AM,6/2/2023 8:00:00 PM,MIDATL,38775
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/3/2023 12:00:00 AM,6/2/2023 8:00:00 PM,MIDATL,39029
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/3/2023 12:00:00 AM,6/2/2023 8:00:00 PM,MIDATL,39739
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/3/2023 12:00:00 AM,6/2/2023 8:00:00 PM,MIDATL,39739
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/3/2023 12:00:00 AM,6/2/2023 8:00:00 PM,MIDATL,39328
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/3/2023 12:00:00 AM,6/2/2023 8:00:00 PM,MIDATL,39328
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/3/2023 12:00:00 AM,6/2/2023 8:00:00 PM,MIDATL,39328
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/3/2023 12:00:00 AM,6/2/2023 8:00:00 PM,MIDATL,39328
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/3/2023 1:00:00 AM,6/2/2023 9:00:00 PM,MIDATL,36942
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/3/2023 1:00:00 AM,6/2/2023 9:00:00 PM,MIDATL,36728
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/3/2023 1:00:00 AM,6/2/2023 9:00:00 PM,MIDATL,37032
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/3/2023 1:00:00 AM,6/2/2023 9:00:00 PM,MIDATL,37032
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/3/2023 1:00:00 AM,6/2/2023 9:00:00 PM,MIDATL,37032
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/3/2023 1:00:00 AM,6/2/2023 9:00:00 PM,MIDATL,36808
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/3/2023 1:00:00 AM,6/2/2023 9:00:00 PM,MIDATL,36808
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/3/2023 1:00:00 AM,6/2/2023 9:00:00 PM,MIDATL,36808
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/3/2023 1:00:00 AM,6/2/2023 9:00:00 PM,MIDATL,36808
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/3/2023 2:00:00 AM,6/2/2023 10:00:00 PM,MIDATL,34105
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/3/2023 2:00:00 AM,6/2/2023 10:00:00 PM,MIDATL,33925
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/3/2023 2:00:00 AM,6/2/2023 10:00:00 PM,MIDATL,34331
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/3/2023 2:00:00 AM,6/2/2023 10:00:00 PM,MIDATL,34331
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/3/2023 2:00:00 AM,6/2/2023 10:00:00 PM,MIDATL,34331
6/3/2023 3:45:00 AM,6/2/2023 11:45:00 PM,6/3/2023 2:00:00 AM,6/2/2023 10:00:00 PM,MIDATL,33960
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/3/2023 2:00:00 AM,6/2/2023 10:00:00 PM,MIDATL,34331
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/3/2023 2:00:00 AM,6/2/2023 10:00:00 PM,MIDATL,34331
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/3/2023 2:00:00 AM,6/2/2023 10:00:00 PM,MIDATL,34331
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/3/2023 2:00:00 AM,6/2/2023 10:00:00 PM,MIDATL,34331
6/1/2023 9:45:00 AM,6/1/2023 5:45:00 AM,6/3/2023 3:00:00 AM,6/2/2023 11:00:00 PM,MIDATL,31281
6/1/2023 1:45:00 PM,6/1/2023 9:45:00 AM,6/3/2023 3:00:00 AM,6/2/2023 11:00:00 PM,MIDATL,31140
6/1/2023 3:45:00 PM,6/1/2023 11:45:00 AM,6/3/2023 3:00:00 AM,6/2/2023 11:00:00 PM,MIDATL,31140
6/1/2023 9:45:00 PM,6/1/2023 5:45:00 PM,6/3/2023 3:00:00 AM,6/2/2023 11:00:00 PM,MIDATL,31140
6/2/2023 3:45:00 AM,6/1/2023 11:45:00 PM,6/3/2023 3:00:00 AM,6/2/2023 11:00:00 PM,MIDATL,31140
6/3/2023 3:45:00 AM,6/2/2023 11:45:00 PM,6/3/2023 3:00:00 AM,6/2/2023 11:00:00 PM,MIDATL,31409
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/3/2023 3:00:00 AM,6/2/2023 11:00:00 PM,MIDATL,31140
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/3/2023 3:00:00 AM,6/2/2023 11:00:00 PM,MIDATL,31140
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/3/2023 3:00:00 AM,6/2/2023 11:00:00 PM,MIDATL,31140
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/3/2023 3:00:00 AM,6/2/2023 11:00:00 PM,MIDATL,31140
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/3/2023 4:00:00 AM,6/3/2023 12:00:00 AM,MIDATL,28218
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/3/2023 4:00:00 AM,6/3/2023 12:00:00 AM,MIDATL,28554
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/3/2023 4:00:00 AM,6/3/2023 12:00:00 AM,MIDATL,28585
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/3/2023 4:00:00 AM,6/3/2023 12:00:00 AM,MIDATL,28585
6/3/2023 3:45:00 AM,6/2/2023 11:45:00 PM,6/3/2023 4:00:00 AM,6/3/2023 12:00:00 AM,MIDATL,28882
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/3/2023 5:00:00 AM,6/3/2023 1:00:00 AM,MIDATL,26416
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/3/2023 5:00:00 AM,6/3/2023 1:00:00 AM,MIDATL,26866
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/3/2023 5:00:00 AM,6/3/2023 1:00:00 AM,MIDATL,26866
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/3/2023 5:00:00 AM,6/3/2023 1:00:00 AM,MIDATL,26866
6/3/2023 3:45:00 AM,6/2/2023 11:45:00 PM,6/3/2023 5:00:00 AM,6/3/2023 1:00:00 AM,MIDATL,27097
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/3/2023 6:00:00 AM,6/3/2023 2:00:00 AM,MIDATL,25131
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/3/2023 6:00:00 AM,6/3/2023 2:00:00 AM,MIDATL,25542
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/3/2023 6:00:00 AM,6/3/2023 2:00:00 AM,MIDATL,25542
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/3/2023 6:00:00 AM,6/3/2023 2:00:00 AM,MIDATL,25542
6/3/2023 3:45:00 AM,6/2/2023 11:45:00 PM,6/3/2023 6:00:00 AM,6/3/2023 2:00:00 AM,MIDATL,25858
6/2/2023 9:45:00 AM,6/2/2023 5:45:00 AM,6/3/2023 7:00:00 AM,6/3/2023 3:00:00 AM,MIDATL,24264
6/2/2023 1:45:00 PM,6/2/2023 9:45:00 AM,6/3/2023 7:00:00 AM,6/3/2023 3:00:00 AM,MIDATL,24590
6/2/2023 3:45:00 PM,6/2/2023 11:45:00 AM,6/3/2023 7:00:00 AM,6/3/2023 3:00:00 AM,MIDATL,24590
6/2/2023 9:45:00 PM,6/2/2023 5:45:00 PM,6/3/2023 7:00:00 AM,6/3/2023 3:00:00 AM,MIDATL,24590
6/3/2023 3:45:00 AM,6/2/2023 11:45:00 PM,6/3/2023 7:00:00 AM,6/3/2023 3:00:00 AM,MIDATL,24872
